OffsetCorrenteCH1	OffsetCorrenteCH2	MaxCH1	MaxCH2	LadoControlado	Referencia	Frequencia	Duracao
10.000000	16.000000	35.000000	37.000000	0.000000	1.000000	50.000000	400.000000
ArmAngle	AngAlvo	dtAmost	dtSum	AmpCH1	AmpCH2
13.511474	0.000000	22.050000	7440971.500002	0.000000	0.000000
13.511474	0.000000	18.250000	7440989.750002	0.000000	0.000000
13.511474	0.000000	19.850000	7441009.600002	0.000000	0.000000
13.511474	0.000000	19.900000	7441029.500002	0.000000	0.000000
13.511474	0.000000	20.600000	7441050.100002	0.000000	0.000000
13.511474	0.000000	19.900000	7441070.000002	0.000000	0.000000
13.511474	0.000000	20.000000	7441090.000002	0.000000	0.000000
13.511474	0.000000	19.600000	7441109.600002	0.000000	0.000000
13.511474	0.000000	19.950000	7441129.550002	0.000000	0.000000
13.511474	0.000000	20.450000	7441150.000002	0.000000	0.000000
13.511474	0.000000	19.950000	7441169.950002	0.000000	0.000000
13.511474	0.000000	20.350000	7441190.300002	0.000000	0.000000
13.511474	0.000000	19.900000	7441210.200002	0.000000	0.000000
13.511474	0.000000	19.100000	7441229.300002	0.000000	0.000000
13.511474	0.000000	20.400000	7441249.700002	0.000000	0.000000
13.511474	0.000000	19.850000	7441269.550002	0.000000	0.000000
13.511474	0.000000	20.450000	7441290.000002	0.000000	0.000000
13.511474	0.000000	19.950000	7441309.950002	0.000000	0.000000
13.511474	0.000000	19.900000	7441329.850002	0.000000	0.000000
13.511474	0.000000	19.900000	7441349.750002	0.000000	0.000000
13.620437	0.000000	19.900000	7441369.650002	0.000000	0.000000
13.620437	0.000000	20.400000	7441390.050002	0.000000	0.000000
13.620437	0.000000	20.400000	7441410.450002	0.000000	0.000000
13.620437	0.000000	19.850000	7441430.300002	0.000000	0.000000
13.511474	0.000000	19.100000	7441449.400002	0.000000	0.000000
13.511474	0.000000	19.950000	7441469.350002	0.000000	0.000000
13.511474	0.000000	19.850000	7441489.200002	0.000000	0.000000
13.511474	0.000000	20.600000	7441509.800002	0.000000	0.000000
13.511474	0.000000	19.850000	7441529.650002	0.000000	0.000000
13.511474	0.000000	20.400000	7441550.050002	0.000000	0.000000
13.511474	0.000000	19.850000	7441569.900002	0.000000	0.000000
13.511474	0.000000	22.050000	7441591.950002	0.000000	0.000000
13.511474	0.000000	18.700000	7441610.650002	0.000000	0.000000
13.511474	0.000000	19.650000	7441630.300002	0.000000	0.000000
13.511474	0.000000	19.100000	7441649.400002	0.000000	0.000000
13.511474	0.000000	20.600000	7441670.000002	0.000000	0.000000
13.511474	0.000000	19.950000	7441689.950002	0.000000	0.000000
13.511474	0.000000	20.400000	7441710.350002	0.000000	0.000000
13.511474	0.000000	19.850000	7441730.200002	0.000000	0.000000
13.511474	0.000000	19.050000	7441749.250002	0.000000	0.000000
13.511474	0.000000	20.400000	7441769.650002	0.000000	0.000000
13.511474	0.000000	19.850000	7441789.500002	0.000000	0.000000
13.511474	0.000000	20.650000	7441810.150002	0.000000	0.000000
13.511474	0.000000	19.800000	7441829.950002	0.000000	0.000000
13.511474	0.000000	22.000000	7441851.950002	0.000000	0.000000
13.511474	0.000000	18.300000	7441870.250002	0.000000	0.000000
13.511474	0.000000	20.300000	7441890.550002	0.000000	0.000000
13.511474	0.000000	19.100000	7441909.650002	0.000000	0.000000
13.511474	0.000000	20.350000	7441930.000002	0.000000	0.000000
13.511474	0.000000	19.950000	7441949.950002	0.000000	0.000000
13.729401	0.000000	20.500000	7441970.450002	0.000000	0.000000
13.729401	0.000000	19.050000	7441989.500002	0.000000	0.000000
13.620437	0.000000	20.500000	7442010.000002	0.000000	0.000000
13.620437	0.000000	19.850000	7442029.850002	0.000000	0.000000
13.620437	0.000000	19.850000	7442049.700002	0.000000	0.000000
13.620437	0.000000	31.900000	7442081.600002	0.000000	0.000000
13.729401	0.000000	19.100000	7442100.700002	0.000000	0.000000
13.620437	0.000000	20.400000	7442121.100002	0.000000	0.000000
13.729401	0.000000	19.850000	7442140.950002	0.000000	0.000000
13.729401	0.000000	20.400000	7442161.350002	0.000000	0.000000
13.620437	0.000000	19.100000	7442180.450002	0.000000	0.000000
13.620437	0.000000	19.900000	7442200.350002	0.000000	0.000000
13.511474	0.000000	20.400000	7442220.750002	0.000000	0.000000
13.511474	0.000000	19.900000	7442240.650002	0.000000	0.000000
13.511474	0.000000	20.700000	7442261.350002	0.000000	0.000000
13.511474	0.000000	19.050000	7442280.400002	0.000000	0.000000
13.511474	0.000000	19.950000	7442300.350002	0.000000	0.000000
13.511474	0.000000	22.050000	7442322.400002	0.000000	0.000000
13.511474	0.000000	18.300000	7442340.700002	0.000000	0.000000
13.511474	0.000000	20.350000	7442361.050002	0.000000	0.000000
13.511474	0.000000	19.900000	7442380.950002	0.000000	0.000000
13.511474	0.000000	19.950000	7442400.900002	0.000000	0.000000
13.511474	0.000000	20.300000	7442421.200002	0.000000	0.000000
13.511474	0.000000	19.850000	7442441.050002	0.000000	0.000000
13.511474	0.000000	19.900000	7442460.950002	0.000000	0.000000
13.511474	0.000000	20.500000	7442481.450002	0.000000	0.000000
13.511474	0.000000	19.050000	7442500.500002	0.000000	0.000000
13.511474	0.000000	19.900000	7442520.400002	0.000000	0.000000
13.511474	0.000000	19.950000	7442540.350002	0.000000	0.000000
13.511474	0.000000	20.400000	7442560.750002	0.000000	0.000000
13.511474	0.000000	19.850000	7442580.600002	0.000000	0.000000
13.511474	0.000000	20.300000	7442600.900002	0.000000	0.000000
13.511474	0.000000	19.850000	7442620.750002	0.000000	0.000000
13.511474	0.000000	20.400000	7442641.150002	0.000000	0.000000
13.511474	0.000000	19.900000	7442661.050002	0.000000	0.000000
13.511474	0.000000	22.000000	7442683.050002	0.000000	0.000000
13.511474	0.000000	18.300000	7442701.350002	0.000000	0.000000
13.511474	0.000000	19.100000	7442720.450002	0.000000	0.000000
13.511474	0.000000	20.400000	7442740.850002	0.000000	0.000000
13.511474	0.000000	19.900000	7442760.750002	0.000000	0.000000
13.511474	0.000000	19.900000	7442780.650002	0.000000	0.000000
13.511474	0.000000	20.450000	7442801.100002	0.000000	0.000000
13.511474	0.000000	20.300000	7442821.400002	0.000000	0.000000
13.511474	0.000000	19.600000	7442841.000002	0.000000	0.000000
13.511474	0.000000	19.750000	7442860.750002	0.000000	0.000000
13.511474	0.000000	20.300000	7442881.050002	0.000000	0.000000
13.511474	0.000000	19.950000	7442901.000002	0.000000	0.000000
