OffsetCorrenteCH1	OffsetCorrenteCH2	MaxCH1	MaxCH2	LadoControlado	Referencia	Frequencia	Duracao
0.000000	0.000000	50.000000	50.000000	0.000000	1.000000	50.000000	400.000000
ArmAngle	AngAlvo	dtAmost	dtSum	AmpCH1	AmpCH2
0.000000	0.000000	19.050000	205527.600000	0.000000	0.000000
0.000000	0.000000	21.550000	205549.150000	0.000000	0.000000
0.000000	0.000000	18.850000	205568.000000	0.000000	0.000000
0.000000	0.000000	19.900000	205587.900000	0.000000	0.000000
0.000000	0.000000	19.850000	205607.750000	0.000000	0.000000
0.000000	0.000000	20.400000	205628.150000	0.000000	0.000000
0.000000	0.000000	20.400000	205648.550000	0.000000	0.000000
0.000000	0.000000	19.850000	205668.400000	0.000000	0.000000
0.000000	0.000000	19.050000	205687.450000	0.000000	0.000000
0.000000	0.000000	19.900000	205707.350000	0.000000	0.000000
0.000000	0.000000	20.500000	205727.850000	0.000000	0.000000
0.000000	0.000000	19.900000	205747.750000	0.000000	0.000000
0.000000	0.000000	20.650000	205768.400000	0.000000	0.000000
0.000000	0.000000	19.850000	205788.250000	0.000000	0.000000
0.000000	0.000000	19.900000	205808.150000	0.000000	0.000000
0.000000	0.000000	19.500000	205827.650000	0.000000	0.000000
0.000000	0.000000	20.350000	205848.000000	0.000000	0.000000
0.000000	0.000000	19.900000	205867.900000	0.000000	0.000000
0.000000	0.000000	20.350000	205888.250000	0.000000	0.000000
0.000000	0.000000	19.850000	205908.100000	0.000000	0.000000
0.000000	0.000000	20.400000	205928.500000	0.000000	0.000000
0.000000	0.000000	19.050000	205947.550000	0.000000	0.000000
0.000000	0.000000	20.450000	205968.000000	0.000000	0.000000
0.000000	0.000000	19.700000	205987.700000	0.000000	0.000000
0.000000	0.000000	19.900000	206007.600000	0.000000	0.000000
0.000000	0.000000	20.300000	206027.900000	0.000000	0.000000
0.000000	0.000000	19.950000	206047.850000	0.000000	0.000000
0.000000	0.000000	20.350000	206068.200000	0.000000	0.000000
0.000000	0.000000	19.850000	206088.050000	0.000000	0.000000
0.000000	0.000000	21.350000	206109.400000	0.000000	0.000000
0.000000	0.000000	18.150000	206127.550000	0.000000	0.000000
0.000000	0.000000	20.400000	206147.950000	0.000000	0.000000
0.000000	0.000000	20.450000	206168.400000	0.000000	0.000000
0.000000	0.000000	19.900000	206188.300000	0.000000	0.000000
0.000000	0.000000	19.900000	206208.200000	0.000000	0.000000
0.000000	0.000000	19.600000	206227.800000	0.000000	0.000000
0.000000	0.000000	19.850000	206247.650000	0.000000	0.000000
0.000000	0.000000	19.950000	206267.600000	0.000000	0.000000
0.000000	0.000000	20.500000	206288.100000	0.000000	0.000000
0.000000	0.000000	19.950000	206308.050000	0.000000	0.000000
0.000000	0.000000	19.850000	206327.900000	0.000000	0.000000
0.000000	0.000000	20.500000	206348.400000	0.000000	0.000000
0.000000	0.000000	21.100000	206369.500000	0.000000	0.000000
0.000000	0.000000	18.350000	206387.850000	0.000000	0.000000
0.000000	0.000000	19.900000	206407.750000	0.000000	0.000000
0.000000	0.000000	20.400000	206428.150000	0.000000	0.000000
0.000000	0.000000	19.850000	206448.000000	0.000000	0.000000
0.000000	0.000000	20.400000	206468.400000	0.000000	0.000000
0.000000	0.000000	19.850000	206488.250000	0.000000	0.000000
0.000000	0.000000	19.700000	206507.950000	0.000000	0.000000
