PID
Kp	Ki	Kd
0.400000	0.200000	0.000000
SaidaP	SaidaI	SaidaD
-5.404590	-0.054264	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.448175	-0.054264	0.000000
-5.448175	-0.054482	0.000000
-5.448175	-0.054482	0.000000
-5.448175	-0.054482	0.000000
-5.404590	-0.054264	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.491760	-0.054482	0.000000
-5.491760	-0.054918	0.000000
-5.448175	-0.054700	0.000000
-5.448175	-0.054482	0.000000
-5.448175	-0.054482	0.000000
-5.448175	-0.054482	0.000000
-5.491760	-0.054700	0.000000
-5.448175	-0.054700	0.000000
-5.491760	-0.054700	0.000000
-5.491760	-0.054918	0.000000
-5.448175	-0.054700	0.000000
-5.448175	-0.054482	0.000000
-5.404590	-0.054264	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
-5.404590	-0.054046	0.000000
