PID
Kp	Ki	Kd
0.400000	0.200000	0.000000
SaidaP	SaidaI	SaidaD
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.121284	-0.051104	0.000000
-5.099492	-0.051104	0.000000
-5.143077	-0.051213	0.000000
-5.099492	-0.051213	0.000000
-5.099492	-0.050995	0.000000
-5.143077	-0.051213	0.000000
-5.099492	-0.051213	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.121284	-0.051104	0.000000
-5.099492	-0.051104	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.099492	-0.050995	0.000000
-5.143077	-0.051213	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.121284	-0.051322	0.000000
-5.143077	-0.051322	0.000000
-5.099492	-0.051213	0.000000
-5.143077	-0.051213	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.186663	-0.051649	0.000000
-5.186663	-0.051867	0.000000
-5.186663	-0.051867	0.000000
-5.186663	-0.051867	0.000000
-5.143077	-0.051649	0.000000
-5.164870	-0.051540	0.000000
-5.143077	-0.051540	0.000000
-5.186663	-0.051649	0.000000
-5.143077	-0.051649	0.000000
-5.186663	-0.051649	0.000000
-5.143077	-0.051649	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.186663	-0.051649	0.000000
-5.143077	-0.051649	0.000000
-5.143077	-0.051431	0.000000
-5.164870	-0.051540	0.000000
-5.143077	-0.051540	0.000000
-5.143077	-0.051431	0.000000
-5.164870	-0.051540	0.000000
-5.143077	-0.051540	0.000000
-5.143077	-0.051431	0.000000
-5.186663	-0.051649	0.000000
-5.143077	-0.051649	0.000000
-5.143077	-0.051431	0.000000
-5.164870	-0.051540	0.000000
-5.143077	-0.051540	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.186663	-0.051649	0.000000
-5.143077	-0.051649	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.051431	0.000000
-5.143077	-0.102862	0.000000
-5.020077	-0.103643	0.000000
-4.905777	-0.105115	0.000000
-4.786377	-0.107276	0.000000
-4.663677	-0.110107	0.000000
-4.544277	-0.113553	0.000000
-4.424877	-0.117579	0.000000
-4.259492	-0.122139	0.000000
-4.140392	-0.127174	0.000000
-4.017992	-0.132688	0.000000
-3.903392	-0.138610	0.000000
