OffsetCorrenteCH1	OffsetCorrenteCH2	MaxCH1	MaxCH2	LadoControlado	Referencia	Frequencia	Duracao
6.000000	12.000000	20.000000	19.000000	1.000000	1.000000	50.000000	400.000000
ArmAngle	AngAlvo	dtAmost	dtSum	AmpCH1	AmpCH2
0.000000	0.000000	17.100000	647817.500000	0.000000	0.000000
0.000000	0.000000	19.850000	647837.350000	0.000000	0.000000
0.000000	0.000000	19.900000	647857.250000	0.000000	0.000000
0.000000	0.000000	19.900000	647877.150000	0.000000	0.000000
0.000000	0.000000	20.300000	647897.450000	0.000000	0.000000
0.000000	0.000000	19.900000	647917.350000	0.000000	0.000000
0.000000	0.000000	19.950000	647937.300000	0.000000	0.000000
0.000000	0.000000	19.900000	647957.200000	0.000000	0.000000
0.000000	0.000000	20.350000	647977.550000	0.000000	0.000000
0.000000	0.000000	19.850000	647997.400000	0.000000	0.000000
0.000000	0.000000	19.850000	648017.250000	0.000000	0.000000
0.000000	0.000000	19.900000	648037.150000	0.000000	0.000000
0.000000	0.000000	22.250000	648059.400000	0.000000	0.000000
0.000000	0.000000	18.050000	648077.450000	0.000000	0.000000
0.000000	0.000000	19.900000	648097.350000	0.000000	0.000000
0.000000	0.000000	19.900000	648117.250000	0.000000	0.000000
0.000000	0.000000	20.300000	648137.550000	0.000000	0.000000
0.000000	0.000000	19.850000	648157.400000	0.000000	0.000000
0.000000	0.000000	19.900000	648177.300000	0.000000	0.000000
0.000000	0.000000	19.950000	648197.250000	0.000000	0.000000
0.000000	0.000000	19.950000	648217.200000	0.000000	0.000000
0.000000	0.000000	19.950000	648237.150000	0.000000	0.000000
0.000000	0.000000	20.350000	648257.500000	0.000000	0.000000
0.000000	0.000000	19.900000	648277.400000	0.000000	0.000000
0.000000	0.000000	19.950000	648297.350000	0.000000	0.000000
0.000000	0.000000	21.150000	648318.500000	0.000000	0.000000
0.000000	0.000000	18.950000	648337.450000	0.000000	0.000000
0.000000	0.000000	19.850000	648357.300000	0.000000	0.000000
0.000000	0.000000	19.900000	648377.200000	0.000000	0.000000
0.000000	0.000000	20.300000	648397.500000	0.000000	0.000000
0.000000	0.000000	19.850000	648417.350000	0.000000	0.000000
0.000000	0.000000	19.900000	648437.250000	0.000000	0.000000
0.000000	0.000000	20.350000	648457.600000	0.000000	0.000000
0.000000	0.000000	19.900000	648477.500000	0.000000	0.000000
0.000000	0.000000	19.950000	648497.450000	0.000000	0.000000
0.000000	0.000000	19.900000	648517.350000	0.000000	0.000000
0.000000	0.000000	19.900000	648537.250000	0.000000	0.000000
0.000000	0.000000	20.350000	648557.600000	0.000000	0.000000
0.000000	0.000000	19.900000	648577.500000	0.000000	0.000000
0.000000	0.000000	19.850000	648597.350000	0.000000	0.000000
0.000000	0.000000	19.900000	648617.250000	0.000000	0.000000
0.000000	0.000000	20.000000	648637.250000	0.000000	0.000000
0.000000	0.000000	20.350000	648657.600000	0.000000	0.000000
0.000000	0.000000	19.900000	648677.500000	0.000000	0.000000
0.000000	0.000000	19.850000	648697.350000	0.000000	0.000000
0.000000	0.000000	19.900000	648717.250000	0.000000	0.000000
0.000000	0.000000	20.300000	648737.550000	0.000000	0.000000
0.000000	0.000000	19.850000	648757.400000	0.000000	0.000000
0.000000	0.000000	22.950000	648780.350000	0.000000	0.000000
0.000000	0.000000	17.200000	648797.550000	0.000000	0.000000
0.000000	0.000000	19.900000	648817.450000	0.000000	0.000000
0.000000	0.000000	19.900000	648837.350000	0.000000	0.000000
0.000000	0.000000	19.900000	648857.250000	0.000000	0.000000
0.000000	0.000000	20.350000	648877.600000	0.000000	0.000000
0.000000	0.000000	19.900000	648897.500000	0.000000	0.000000
0.000000	0.000000	19.950000	648917.450000	0.000000	0.000000
0.000000	0.000000	19.900000	648937.350000	0.000000	0.000000
0.000000	0.000000	19.950000	648957.300000	0.000000	0.000000
0.000000	0.000000	20.300000	648977.600000	0.000000	0.000000
0.000000	0.000000	19.950000	648997.550000	0.000000	0.000000
0.000000	0.000000	19.900000	649017.450000	0.000000	0.000000
0.000000	0.000000	23.000000	649040.450000	0.000000	0.000000
0.000000	0.000000	17.200000	649057.650000	0.000000	0.000000
0.000000	0.000000	19.850000	649077.500000	0.000000	0.000000
0.000000	0.000000	19.900000	649097.400000	0.000000	0.000000
0.000000	0.000000	19.900000	649117.300000	0.000000	0.000000
0.000000	0.000000	20.300000	649137.600000	0.000000	0.000000
0.000000	0.000000	19.950000	649157.550000	0.000000	0.000000
0.000000	0.000000	19.900000	649177.450000	0.000000	0.000000
0.000000	0.000000	19.950000	649197.400000	0.000000	0.000000
0.000000	0.000000	19.900000	649217.300000	0.000000	0.000000
0.000000	0.000000	20.300000	649237.600000	0.000000	0.000000
0.000000	0.000000	19.850000	649257.450000	0.000000	0.000000
0.000000	0.000000	19.900000	649277.350000	0.000000	0.000000
0.000000	0.000000	22.150000	649299.500000	0.000000	0.000000
0.000000	0.000000	18.100000	649317.600000	0.000000	0.000000
0.000000	0.298500	19.900000	649337.500000	6.119410	0.000000
0.000000	0.597000	19.900000	649357.400000	6.238870	0.000000
0.000000	0.896250	19.950000	649377.350000	6.358713	0.000000
0.000000	1.201500	20.350000	649397.700000	6.481077	0.000000
0.000000	1.500000	19.900000	649417.600000	6.600897	0.000000
0.000000	1.799250	19.950000	649437.550000	6.721209	0.000000
0.000000	2.097750	19.900000	649457.450000	6.841447	0.000000
0.000000	2.396250	19.900000	649477.350000	6.961948	0.000000
0.000000	2.700750	20.300000	649497.650000	7.085151	0.000000
0.000000	3.000000	19.950000	649517.600000	7.206592	0.000000
0.000000	3.298500	19.900000	649537.500000	7.328102	0.000000
0.000000	3.597000	19.900000	649557.400000	7.450018	0.000000
0.000000	3.902250	20.350000	649577.750000	7.575084	0.000000
0.000000	4.200000	19.850000	649597.600000	7.697629	0.000000
0.000000	4.497750	19.850000	649617.450000	7.820686	0.000000
0.000000	4.796250	19.900000	649637.350000	7.944591	0.000000
0.000000	5.142750	23.100000	649660.450000	8.088354	0.000000
0.000000	5.400750	17.200000	649677.650000	8.197303	0.000000
0.000000	5.699250	19.900000	649697.550000	8.323086	0.000000
0.000000	5.997750	19.900000	649717.450000	8.449561	0.000000
0.000000	6.296250	19.900000	649737.350000	8.576765	0.000000
0.000000	6.601500	20.350000	649757.700000	8.707445	0.000000
0.000000	6.900000	19.900000	649777.600000	8.836230	0.000000
0.000000	7.198500	19.900000	649797.500000	8.965851	0.000000
0.000000	7.497750	19.950000	649817.450000	9.096645	0.000000
0.000000	7.802250	20.300000	649837.750000	9.230460	0.000000
0.000000	8.100750	19.900000	649857.650000	9.362824	0.000000
0.000000	8.399250	19.900000	649877.550000	9.496167	0.000000
0.000000	8.697000	19.850000	649897.400000	9.630222	0.000000
0.000000	9.042750	23.050000	649920.450000	9.784654	0.000000
0.000000	9.301500	17.250000	649937.700000	9.905310	0.000000
0.000000	9.599250	19.850000	649957.550000	10.042650	0.000000
0.000000	9.897750	19.900000	649977.450000	10.181446	0.000000
0.000000	10.203000	20.350000	649997.800000	10.324157	0.000000
0.000000	10.500750	19.850000	650017.650000	10.465103	0.000000
0.000000	10.800000	19.950000	650037.600000	10.607915	0.000000
0.000000	11.098500	19.900000	650057.500000	10.751730	0.000000
0.000000	11.397750	19.950000	650077.450000	10.897185	0.000000
0.000000	11.702250	20.300000	650097.750000	11.046134	0.000000
0.000000	12.000750	19.900000	650117.650000	11.194100	0.000000
0.000000	12.300000	19.950000	650137.600000	11.343813	0.000000
0.000000	12.598500	19.900000	650157.500000	11.494707	0.000000
0.000000	12.943500	23.000000	650180.500000	11.665897	0.000000
0.000000	13.201500	17.200000	650197.700000	11.803744	0.000000
0.000000	13.499250	19.850000	650217.550000	11.959023	0.000000
0.000000	13.797750	19.900000	650237.450000	12.116225	0.000000
0.000000	14.102250	20.300000	650257.750000	12.277511	0.000000
0.000000	14.400000	19.850000	650277.600000	12.437798	0.000000
0.000000	14.698500	19.900000	650297.500000	12.600116	0.000000
0.000000	14.997000	19.900000	650317.400000	12.764200	0.000000
0.000000	15.301500	20.300000	650337.700000	12.932514	0.000000
0.000000	15.600750	19.950000	650357.650000	13.100580	0.000000
0.000000	15.899250	19.900000	650377.550000	13.270222	0.000000
0.000000	16.197000	19.850000	650397.400000	13.441470	0.000000
0.000000	16.502250	20.350000	650417.750000	13.617696	0.000000
0.000000	16.844250	22.800000	650440.550000	13.810834	0.000000
0.000000	17.101500	17.150000	650457.700000	13.971958	0.000000
0.000000	17.399250	19.850000	650477.550000	14.151260	0.000000
0.000000	17.697750	19.900000	650497.450000	14.332951	0.000000
3.087520	18.002250	20.300000	650517.750000	13.278633	0.000000
3.340595	18.301500	19.950000	650537.700000	13.351963	0.000000
3.644286	18.599250	19.850000	650557.550000	13.405414	0.000000
4.049206	18.898500	19.950000	650577.500000	13.419660	0.000000
4.454127	19.203000	20.300000	650597.800000	13.436521	0.000000
4.859047	19.502250	19.950000	650617.750000	13.451769	0.000000
5.263968	19.800750	19.900000	650637.650000	13.467178	0.000000
5.466428	20.098500	19.850000	650657.500000	13.564119	0.000000
5.871349	20.403000	20.300000	650677.800000	13.583658	0.000000
6.377500	20.725500	21.500000	650699.300000	13.570259	0.000000
6.782420	21.000750	18.350000	650717.650000	13.578593	0.000000
7.187341	21.299250	19.900000	650737.550000	13.596579	0.000000
7.389801	21.597750	19.900000	650757.450000	13.696375	0.000000
7.288571	21.902250	20.300000	650777.750000	13.922012	0.000000
7.086111	22.201500	19.950000	650797.700000	14.188921	0.000000
6.478730	22.499250	19.850000	650817.550000	14.621252	0.000000
5.972579	22.798500	19.950000	650837.500000	15.018525	0.000000
5.871349	23.097750	19.950000	650857.450000	15.257601	0.000000
5.871349	23.403000	20.350000	650877.800000	15.461280	0.000000
6.276270	23.701500	19.900000	650897.700000	15.501802	0.000000
7.491031	23.999250	19.850000	650917.550000	15.216675	0.000000
8.098412	24.303750	20.300000	650937.850000	15.175271	0.000000
8.807023	24.626250	21.500000	650959.350000	15.099938	0.000000
9.313174	24.900750	18.300000	650977.650000	15.085732	0.000000
9.616865	25.199250	19.900000	650997.550000	15.162453	0.000000
9.616865	25.503750	20.300000	651017.850000	15.364767	0.000000
9.009484	25.802250	19.900000	651037.750000	15.811698	0.000000
8.604563	26.101500	19.950000	651057.700000	16.183129	0.000000
8.503333	26.400000	19.900000	651077.600000	16.436724	0.000000
8.503333	26.698500	19.900000	651097.500000	16.652751	0.000000
8.705793	27.003000	20.300000	651117.800000	16.792377	0.000000
9.718095	27.302250	19.950000	651137.750000	16.605394	0.000000
10.021785	27.600750	19.900000	651157.650000	16.700646	0.000000
10.325476	27.899250	19.900000	651177.550000	16.796923	0.000000
10.527936	28.203750	20.300000	651197.850000	16.937438	0.000000
10.831626	28.526250	21.500000	651219.350000	17.046145	0.000000
10.932857	28.800750	18.300000	651237.650000	17.218164	0.000000
11.034087	29.099250	19.900000	651257.550000	17.401925	0.000000
11.135317	29.404500	20.350000	651277.900000	17.590667	0.000000
11.236547	29.703000	19.900000	651297.800000	17.778987	0.000000
11.236547	30.002250	19.950000	651317.750000	18.010692	0.000000
11.337777	30.300000	19.850000	651337.600000	18.203919	0.000000
11.439007	30.599250	19.950000	651357.550000	18.400085	0.000000
11.489622	30.903750	20.300000	651377.850000	18.621157	0.000000
11.641468	31.201500	19.850000	651397.700000	18.801436	0.000000
11.843928	31.500000	19.900000	651417.600000	18.963698	0.000000
12.147618	31.799250	19.950000	651437.550000	19.087235	0.000000
12.350079	32.098500	19.950000	651457.500000	19.252740	0.000000
12.552539	32.429250	22.050000	651479.550000	19.432882	0.000000
12.754999	32.703750	18.300000	651497.850000	19.592269	0.000000
12.856230	33.003000	19.950000	651517.800000	19.804134	0.000000
13.008075	33.301500	19.900000	651537.700000	19.997801	0.000000
13.058690	33.600000	19.900000	651557.600000	20.000000	0.000000
13.261150	33.904500	20.300000	651577.900000	20.000000	0.000000
13.362380	34.203000	19.900000	651597.800000	20.000000	0.000000
13.463610	34.501500	19.900000	651617.700000	20.000000	0.000000
13.564841	34.800000	19.900000	651637.600000	20.000000	0.000000
13.666071	35.105250	20.350000	651657.950000	20.000000	0.000000
13.767301	35.403750	19.900000	651677.850000	20.000000	0.000000
13.767301	35.702250	19.900000	651697.750000	20.000000	0.000000
13.868531	36.000750	19.900000	651717.650000	20.000000	0.000000
13.969761	36.343500	22.850000	651740.500000	20.000000	0.000000
14.070991	36.604500	17.400000	651757.900000	20.000000	0.000000
14.172222	36.903000	19.900000	651777.800000	20.000000	0.000000
14.273452	37.201500	19.900000	651797.700000	20.000000	0.000000
14.374682	37.500000	19.900000	651817.600000	20.000000	0.000000
14.475912	37.805250	20.350000	651837.950000	20.000000	0.000000
14.577142	38.103750	19.900000	651857.850000	20.000000	0.000000
14.678372	38.402250	19.900000	651877.750000	20.000000	0.000000
14.779602	38.700750	19.900000	651897.650000	20.000000	0.000000
14.678372	39.005250	20.300000	651917.950000	20.000000	0.000000
13.868531	39.303750	19.900000	651937.850000	20.000000	0.000000
13.463610	39.602250	19.900000	651957.750000	20.000000	0.000000
13.362380	39.900750	19.900000	651977.650000	20.000000	0.000000
13.463610	40.244250	22.900000	652000.550000	20.000000	0.000000
13.564841	40.504500	17.350000	652017.900000	20.000000	0.000000
14.475912	40.803750	19.950000	652037.850000	20.000000	0.000000
14.678372	41.101500	19.850000	652057.700000	20.000000	0.000000
14.577142	41.400000	19.900000	652077.600000	20.000000	0.000000
14.070991	41.705250	20.350000	652097.950000	20.000000	0.000000
13.868531	42.003750	19.900000	652117.850000	20.000000	0.000000
14.172222	42.302250	19.900000	652137.750000	20.000000	0.000000
14.678372	42.600750	19.900000	652157.650000	20.000000	0.000000
15.083293	42.905250	20.300000	652177.950000	20.000000	0.000000
15.386983	43.203000	19.850000	652197.800000	20.000000	0.000000
15.690674	43.501500	19.900000	652217.700000	20.000000	0.000000
15.791904	43.799250	19.850000	652237.550000	20.000000	0.000000
15.589444	44.144250	23.000000	652260.550000	20.000000	0.000000
15.741289	44.405250	17.400000	652277.950000	20.000000	0.000000
15.943749	44.703750	19.900000	652297.850000	20.000000	0.000000
16.095594	45.000000	19.900000	652317.750000	20.000000	0.000000
16.399285	45.000000	19.950000	652337.700000	20.000000	0.000000
16.905436	45.000000	20.300000	652358.000000	20.000000	0.000000
17.310356	45.000000	19.900000	652377.900000	20.000000	0.000000
17.715277	45.000000	19.900000	652397.800000	20.000000	0.000000
18.120198	45.000000	19.900000	652417.700000	20.000000	0.000000
18.525118	45.000000	20.300000	652438.000000	20.000000	0.000000
18.828809	45.000000	19.850000	652457.850000	20.000000	0.000000
19.031269	45.000000	19.900000	652477.750000	20.000000	0.000000
19.334959	45.000000	19.900000	652497.650000	20.000000	0.000000
19.537420	45.000000	22.900000	652520.550000	20.000000	0.000000
19.638650	45.000000	17.400000	652537.950000	20.000000	0.000000
19.841110	45.000000	19.850000	652557.800000	20.000000	0.000000
19.942340	45.000000	19.850000	652577.650000	20.000000	0.000000
20.246031	45.000000	20.300000	652597.950000	20.000000	0.000000
20.347261	45.000000	19.850000	652617.800000	20.000000	0.000000
20.549721	45.000000	19.900000	652637.700000	20.000000	0.000000
20.752182	45.000000	19.950000	652657.650000	20.000000	0.000000
20.954642	45.000000	20.300000	652677.950000	20.000000	0.000000
21.157102	45.000000	19.900000	652697.850000	20.000000	0.000000
21.258332	45.000000	19.850000	652717.700000	20.000000	0.000000
21.460793	45.000000	20.300000	652738.000000	20.000000	0.000000
21.562023	45.000000	19.850000	652757.850000	20.000000	0.000000
21.663253	45.000000	22.750000	652780.600000	20.000000	0.000000
21.764483	45.000000	17.350000	652797.950000	20.000000	0.000000
21.966943	45.000000	19.950000	652817.900000	20.000000	0.000000
21.966943	45.000000	19.900000	652837.800000	20.000000	0.000000
22.270634	45.000000	19.850000	652857.650000	20.000000	0.000000
22.371864	45.000000	20.300000	652877.950000	20.000000	0.000000
22.473094	45.000000	19.850000	652897.800000	20.000000	0.000000
22.675554	45.000000	19.900000	652917.700000	20.000000	0.000000
22.776785	45.000000	19.950000	652937.650000	20.000000	0.000000
22.878015	45.000000	20.350000	652958.000000	20.000000	0.000000
23.080475	45.000000	19.850000	652977.850000	20.000000	0.000000
23.181705	45.000000	19.850000	652997.700000	20.000000	0.000000
23.485396	45.000000	20.000000	653017.700000	20.000000	0.000000
23.586626	45.000000	22.950000	653040.650000	20.000000	0.000000
23.890316	45.000000	17.300000	653057.950000	20.000000	0.000000
24.042162	45.000000	19.900000	653077.850000	20.000000	0.000000
24.295237	45.000000	19.900000	653097.750000	20.000000	0.000000
24.497697	45.000000	20.300000	653118.050000	20.000000	0.000000
24.700158	45.000000	19.850000	653137.900000	20.000000	0.000000
25.003848	45.000000	19.900000	653157.800000	20.000000	0.000000
25.206308	45.000000	19.850000	653177.650000	20.000000	0.000000
25.611229	45.000000	20.400000	653198.050000	20.000000	0.000000
25.914919	45.000000	19.900000	653217.950000	20.000000	0.000000
26.117380	45.000000	19.900000	653237.850000	20.000000	0.000000
26.421070	45.000000	19.850000	653257.700000	20.000000	0.000000
26.623530	45.000000	20.300000	653278.000000	20.000000	0.000000
26.927221	45.000000	22.700000	653300.700000	20.000000	0.000000
27.129681	45.000000	17.350000	653318.050000	20.000000	0.000000
27.433372	45.000000	19.900000	653337.950000	20.000000	0.000000
27.635832	45.000000	19.900000	653357.850000	20.000000	0.000000
27.939522	45.000000	19.900000	653377.750000	20.000000	0.000000
28.141983	45.000000	20.300000	653398.050000	20.000000	0.000000
28.344443	45.000000	19.950000	653418.000000	20.000000	0.000000
28.496288	45.000000	19.900000	653437.900000	20.000000	0.000000
28.648134	45.000000	19.900000	653457.800000	20.000000	0.000000
28.850594	45.000000	20.300000	653478.100000	20.000000	0.000000
28.951824	45.000000	19.850000	653497.950000	20.000000	0.000000
29.154284	45.000000	19.900000	653517.850000	20.000000	0.000000
29.356745	45.000000	19.950000	653537.800000	20.000000	0.000000
29.559205	45.000000	22.900000	653560.700000	20.000000	0.000000
29.660435	45.000000	17.400000	653578.100000	20.000000	0.000000
29.964126	45.000000	19.900000	653598.000000	20.000000	0.000000
30.065356	45.000000	19.900000	653617.900000	20.000000	0.000000
30.369046	45.000000	19.900000	653637.800000	20.000000	0.000000
30.470276	45.000000	20.300000	653658.100000	20.000000	0.000000
30.672737	45.000000	19.850000	653677.950000	20.000000	0.000000
30.773967	45.000000	19.900000	653697.850000	20.000000	0.000000
30.875197	45.000000	20.300000	653718.150000	20.000000	0.000000
30.976427	45.000000	19.850000	653738.000000	20.000000	0.000000
31.178887	45.000000	19.900000	653757.900000	20.000000	0.000000
31.381348	45.000000	19.900000	653777.800000	20.000000	0.000000
31.482578	45.000000	20.300000	653798.100000	20.000000	0.000000
31.685038	45.000000	19.850000	653817.950000	20.000000	0.000000
31.786268	45.000000	19.900000	653837.850000	20.000000	0.000000
