PIDES
AlphaP	AlphaI	AlphaD	GammaI	GammaD	OmegaP	OmegaI	OmegaP	H	To
0.010000	0.017000	0.000000	0.050000	0.035000	0.000000	2.513270	2.010620	0.000000	0.500000	5.000000
SaidaP	SaidaI	SaidaD	J	Kp	Ki	Kd
-4.968736	-0.049905	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049687	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049687	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049687	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049687	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049687	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049687	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049687	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049687	0.000000	0.000000	0.400000	0.200000	0.000000
-4.990528	-0.049796	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049796	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.049905	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049905	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049687	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049687	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049687	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049687	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049687	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049687	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049687	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049687	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049687	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049687	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049687	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049687	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.049905	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049905	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.049905	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049905	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049687	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049687	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.049905	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049905	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.049905	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049905	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.049905	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-4.990528	-0.050014	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050014	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-4.990528	-0.050014	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050014	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049905	0.000000	0.000000	0.400000	0.200000	0.000000
-4.990528	-0.049796	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049796	0.000000	0.000000	0.400000	0.200000	0.000000
-4.990528	-0.049796	0.000000	0.000000	0.400000	0.200000	0.000000
-4.990528	-0.049905	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050014	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-4.990528	-0.050014	0.000000	0.000000	0.400000	0.200000	0.000000
-4.968736	-0.049796	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.049905	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-5.012321	-0.050123	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.050341	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.050559	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.050559	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.050559	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.050559	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.050559	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.050559	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.050559	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.050559	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.050559	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.050559	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.101118	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.151677	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.202236	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.252795	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.303354	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.353913	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.404473	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.455032	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.505591	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.556150	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.606709	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.657268	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.707827	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.758386	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.808945	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.859504	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.910063	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-0.960622	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-1.011181	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-1.061740	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-1.112299	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-1.162858	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-1.213418	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-1.263977	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-1.314536	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-1.365095	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-1.415654	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-1.466213	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-1.516772	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-1.567331	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-1.617890	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-1.668449	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-1.719008	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-1.769567	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-1.820126	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-1.870685	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-1.921244	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-1.971803	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-2.022363	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-2.072922	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-2.123481	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-2.174040	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-2.224599	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-2.275158	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-2.325717	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-2.376276	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-2.426835	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-2.477394	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-2.527953	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-2.578512	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-2.629071	0.000000	0.000000	0.400000	0.200000	0.000000
-5.055906	-2.679630	0.000000	0.000000	0.400000	0.200000	0.000000
-5.099492	-2.730407	0.000000	0.000000	0.400000	0.200000	0.000000
-5.099492	-2.781402	0.000000	0.000000	0.400000	0.200000	0.000000
-5.099492	-2.832397	0.000000	0.000000	0.400000	0.200000	0.000000
-5.099492	-2.883392	0.000000	0.000000	0.400000	0.200000	0.000000
-5.099492	-2.934387	0.000000	0.000000	0.400000	0.200000	0.000000
-5.099492	-2.985382	0.000000	0.000000	0.400000	0.200000	0.000000
-5.143077	-3.036595	0.000000	0.000000	0.400000	0.200000	0.000000
-5.099492	-3.087808	0.000000	0.000000	0.400000	0.200000	0.000000
-5.099492	-3.138803	0.000000	0.000000	0.400000	0.200000	0.000000
-5.099492	-3.189797	0.000000	0.000000	0.400000	0.200000	0.000000
-5.143077	-3.241010	0.000000	0.000000	0.400000	0.200000	0.000000
-5.099492	-3.292223	0.000000	0.000000	0.400000	0.200000	0.000000
-5.099492	-3.343218	0.000000	0.000000	0.400000	0.200000	0.000000
-5.143077	-3.394431	0.000000	0.000000	0.400000	0.200000	0.000000
-5.143077	-3.445862	0.000000	0.000000	0.400000	0.200000	0.000000
-5.143077	-3.497292	0.000000	0.000000	0.400000	0.200000	0.000000
-5.121284	-3.548614	0.000000	0.000000	0.400000	0.200000	0.000000
-5.143077	-3.599936	0.000000	0.000000	0.400000	0.200000	0.000000
-5.099492	-3.651149	0.000000	0.000000	0.400000	0.200000	0.000000
-5.099492	-3.702144	0.000000	0.000000	0.400000	0.200000	0.000000
-5.143077	-3.753357	0.000000	0.000000	0.400000	0.200000	0.000000
-5.143077	-3.804787	0.000000	0.000000	0.400000	0.200000	0.000000
-5.099492	-3.856000	0.000000	0.000000	0.400000	0.200000	0.000000
-5.143077	-3.907213	0.000000	0.000000	0.400000	0.200000	0.000000
-5.143077	-3.958644	0.000000	0.000000	0.400000	0.200000	0.000000
-5.099492	-4.009857	0.000000	0.000000	0.400000	0.200000	0.000000
-5.121284	-4.060961	0.000000	0.000000	0.400000	0.200000	0.000000
-5.099492	-4.112065	0.000000	0.000000	0.400000	0.200000	0.000000
-5.121284	-4.163168	0.000000	0.000000	0.400000	0.200000	0.000000
-5.099492	-4.214272	0.000000	0.000000	0.400000	0.200000	0.000000
-5.099492	-4.265267	0.000000	0.000000	0.400000	0.200000	0.000000
-5.099492	-4.316262	0.000000	0.000000	0.400000	0.200000	0.000000
-5.099492	-4.367257	0.000000	0.000000	0.400000	0.200000	0.000000
-5.099492	-4.418252	0.000000	0.000000	0.400000	0.200000	0.000000
-5.099492	-4.469247	0.000000	0.000000	0.400000	0.200000	0.000000
-5.099492	-4.520242	0.000000	0.000000	0.400000	0.200000	0.000000
-5.099492	-4.571237	0.000000	0.000000	0.400000	0.200000	0.000000
