OffsetCorrenteCH1	OffsetCorrenteCH2	MaxCH1	MaxCH2	LadoControlado	Referencia	Frequencia	Duracao
6.000000	12.000000	20.000000	19.000000	1.000000	1.000000	50.000000	400.000000
ArmAngle	AngAlvo	dtAmost	dtSum	AmpCH1	AmpCH2
0.000000	0.000000	19.900000	2387212.799999	0.000000	0.000000
0.000000	0.000000	20.300000	2387233.099999	0.000000	0.000000
0.000000	0.000000	19.900000	2387252.999999	0.000000	0.000000
0.000000	0.000000	19.950000	2387272.949999	0.000000	0.000000
0.000000	0.000000	19.900000	2387292.849999	0.000000	0.000000
0.000000	0.000000	19.950000	2387312.799999	0.000000	0.000000
0.000000	0.000000	20.350000	2387333.149999	0.000000	0.000000
0.000000	0.000000	19.950000	2387353.099999	0.000000	0.000000
0.000000	0.000000	19.900000	2387372.999999	0.000000	0.000000
0.000000	0.000000	19.900000	2387392.899999	0.000000	0.000000
0.000000	0.000000	20.300000	2387413.199999	0.000000	0.000000
0.000000	0.000000	19.850000	2387433.049999	0.000000	0.000000
0.000000	0.000000	19.900000	2387452.949999	0.000000	0.000000
0.000000	0.000000	19.900000	2387472.849999	0.000000	0.000000
0.000000	0.000000	19.950000	2387492.799999	0.000000	0.000000
0.000000	0.000000	20.350000	2387513.149999	0.000000	0.000000
0.000000	0.000000	19.950000	2387533.099999	0.000000	0.000000
0.000000	0.000000	19.900000	2387552.999999	0.000000	0.000000
0.000000	0.000000	19.900000	2387572.899999	0.000000	0.000000
0.000000	0.000000	19.950000	2387592.849999	0.000000	0.000000
0.000000	0.000000	20.300000	2387613.149999	0.000000	0.000000
0.000000	0.000000	19.850000	2387632.999999	0.000000	0.000000
0.000000	0.000000	19.900000	2387652.899999	0.000000	0.000000
0.000000	0.000000	20.000000	2387672.899999	0.000000	0.000000
0.000000	0.000000	20.300000	2387693.199999	0.000000	0.000000
0.000000	0.000000	19.850000	2387713.049999	0.000000	0.000000
0.000000	0.000000	19.850000	2387732.899999	0.000000	0.000000
0.000000	0.000000	20.300000	2387753.199999	0.000000	0.000000
0.000000	0.000000	19.900000	2387773.099999	0.000000	0.000000
0.000000	0.000000	19.950000	2387793.049999	0.000000	0.000000
0.000000	0.000000	19.900000	2387812.949999	0.000000	0.000000
0.000000	0.000000	20.000000	2387832.949999	0.000000	0.000000
0.000000	0.000000	20.300000	2387853.249999	0.000000	0.000000
0.000000	0.000000	19.900000	2387873.149999	0.000000	0.000000
0.000000	0.000000	19.950000	2387893.099999	0.000000	0.000000
0.000000	0.000000	19.900000	2387912.999999	0.000000	0.000000
0.000000	0.000000	19.850000	2387932.849999	0.000000	0.000000
0.000000	0.000000	20.300000	2387953.149999	0.000000	0.000000
0.000000	0.000000	19.850000	2387972.999999	0.000000	0.000000
0.000000	0.000000	19.900000	2387992.899999	0.000000	0.000000
0.000000	0.000000	20.000000	2388012.899999	0.000000	0.000000
0.000000	0.000000	42.300000	2388055.199999	0.000000	0.000000
0.000000	0.000000	2.100000	2388057.299999	0.000000	0.000000
0.000000	0.000000	19.900000	2388077.199999	0.000000	0.000000
0.000000	0.000000	19.900000	2388097.099999	0.000000	0.000000
0.000000	0.000000	19.900000	2388116.999999	0.000000	0.000000
0.000000	0.000000	20.300000	2388137.299999	0.000000	0.000000
0.000000	0.000000	19.850000	2388157.149999	0.000000	0.000000
0.000000	0.000000	19.900000	2388177.049999	0.000000	0.000000
0.000000	0.000000	19.900000	2388196.949999	0.000000	0.000000
0.000000	0.000000	20.300000	2388217.249999	0.000000	0.000000
0.000000	0.000000	19.900000	2388237.149999	0.000000	0.000000
0.000000	0.000000	19.950000	2388257.099999	0.000000	0.000000
0.000000	0.000000	19.900000	2388276.999999	0.000000	0.000000
0.000000	0.000000	20.300000	2388297.299999	0.000000	0.000000
0.000000	0.000000	19.850000	2388317.149999	0.000000	0.000000
0.000000	0.000000	19.900000	2388337.049999	0.000000	0.000000
0.000000	0.000000	19.900000	2388356.949999	0.000000	0.000000
0.000000	0.000000	19.950000	2388376.899999	0.000000	0.000000
0.000000	0.000000	20.300000	2388397.199999	0.000000	0.000000
0.000000	0.000000	19.850000	2388417.049999	0.000000	0.000000
0.000000	0.000000	19.900000	2388436.949999	0.000000	0.000000
0.000000	0.000000	20.000000	2388456.949999	0.000000	0.000000
0.000000	0.000000	20.300000	2388477.249999	0.000000	0.000000
0.000000	0.000000	19.950000	2388497.199999	0.000000	0.000000
0.000000	0.000000	19.900000	2388517.099999	0.000000	0.000000
0.000000	0.000000	19.900000	2388536.999999	0.000000	0.000000
0.000000	0.000000	20.300000	2388557.299999	0.000000	0.000000
0.000000	0.000000	19.850000	2388577.149999	0.000000	0.000000
0.000000	0.000000	19.900000	2388597.049999	0.000000	0.000000
0.000000	0.000000	20.300000	2388617.349999	0.000000	0.000000
0.000000	0.000000	19.850000	2388637.199999	0.000000	0.000000
0.000000	0.000000	19.900000	2388657.099999	0.000000	0.000000
0.000000	0.000000	19.850000	2388676.949999	0.000000	0.000000
0.000000	0.000000	20.300000	2388697.249999	0.000000	0.000000
0.000000	0.000000	19.950000	2388717.199999	0.000000	0.000000
0.000000	0.000000	19.900000	2388737.099999	0.000000	0.000000
0.000000	0.000000	19.900000	2388756.999999	0.000000	0.000000
0.000000	0.000000	20.300000	2388777.299999	0.000000	0.000000
0.000000	0.000000	19.850000	2388797.149999	0.000000	0.000000
0.000000	0.000000	19.900000	2388817.049999	0.000000	0.000000
0.000000	0.000000	19.950000	2388836.999999	0.000000	0.000000
0.000000	0.000000	20.350000	2388857.349999	0.000000	0.000000
0.000000	0.000000	19.950000	2388877.299999	0.000000	0.000000
0.000000	0.000000	19.900000	2388897.199999	0.000000	0.000000
0.000000	0.000000	19.900000	2388917.099999	0.000000	0.000000
0.000000	0.000000	19.900000	2388936.999999	0.000000	0.000000
0.000000	0.000000	20.350000	2388957.349999	0.000000	0.000000
0.000000	0.000000	19.900000	2388977.249999	0.000000	0.000000
0.000000	0.000000	19.900000	2388997.149999	0.000000	0.000000
0.000000	0.000000	19.900000	2389017.049999	0.000000	0.000000
0.000000	0.000000	20.300000	2389037.349999	0.000000	0.000000
0.000000	0.000000	19.850000	2389057.199999	0.000000	0.000000
0.000000	0.000000	19.900000	2389077.099999	0.000000	0.000000
0.000000	0.000000	20.300000	2389097.399999	0.000000	0.000000
0.000000	0.000000	19.850000	2389117.249999	0.000000	0.000000
0.000000	0.000000	19.900000	2389137.149999	0.000000	0.000000
0.000000	0.000000	19.850000	2389156.999999	0.000000	0.000000
0.000000	0.000000	20.300000	2389177.299999	0.000000	0.000000
0.000000	0.000000	19.850000	2389197.149999	0.000000	0.000000
0.000000	0.000000	19.900000	2389217.049999	0.000000	0.000000
0.000000	0.000000	20.300000	2389237.349999	0.000000	0.000000
0.000000	0.000000	19.850000	2389257.199999	0.000000	0.000000
