OffsetCorrenteCH1	OffsetCorrenteCH2	MaxCH1	MaxCH2	LadoControlado	Referencia	Frequencia	Duracao
9.000000	17.000000	30.000000	30.000000	0.000000	1.000000	50.000000	400.000000
ArmAngle	AngAlvo	dtAmost	dtSum	AmpCH1	AmpCH2
0.000000	0.000000	19.950000	3414261.350000	0.000000	0.000000
0.000000	0.000000	20.450000	3414281.800000	0.000000	0.000000
0.000000	0.000000	19.100000	3414300.900000	0.000000	0.000000
0.000000	0.000000	19.850000	3414320.750000	0.000000	0.000000
0.000000	0.000000	20.350000	3414341.100000	0.000000	0.000000
0.000000	0.000000	20.300000	3414361.400000	0.000000	0.000000
0.000000	0.000000	19.950000	3414381.350000	0.000000	0.000000
0.000000	0.000000	19.600000	3414400.950000	0.000000	0.000000
0.000000	0.000000	20.450000	3414421.400000	0.000000	0.000000
0.000000	0.000000	19.900000	3414441.300000	0.000000	0.000000
0.000000	0.000000	20.300000	3414461.600000	0.000000	0.000000
0.000000	0.000000	20.450000	3414482.050000	0.000000	0.000000
0.000000	0.000000	19.000000	3414501.050000	0.000000	0.000000
0.000000	0.000000	19.900000	3414520.950000	0.000000	0.000000
0.000000	0.000000	19.950000	3414540.900000	0.000000	0.000000
0.000000	0.000000	20.500000	3414561.400000	0.000000	0.000000
0.000000	0.000000	19.950000	3414581.350000	0.000000	0.000000
0.000000	0.000000	19.850000	3414601.200000	0.000000	0.000000
0.000000	0.000000	19.850000	3414621.050000	0.000000	0.000000
0.000000	0.000000	20.300000	3414641.350000	0.000000	0.000000
0.000000	0.000000	19.950000	3414661.300000	0.000000	0.000000
0.000000	0.000000	20.750000	3414682.050000	0.000000	0.000000
0.000000	0.000000	19.600000	3414701.650000	0.000000	0.000000
0.000000	0.000000	19.550000	3414721.200000	0.000000	0.000000
0.000000	0.000000	19.900000	3414741.100000	0.000000	0.000000
0.000000	0.000000	20.600000	3414761.700000	0.000000	0.000000
0.000000	0.000000	19.100000	3414780.800000	0.000000	0.000000
0.000000	0.000000	20.600000	3414801.400000	0.000000	0.000000
0.000000	0.000000	19.900000	3414821.300000	0.000000	0.000000
0.000000	0.000000	20.500000	3414841.800000	0.000000	0.000000
0.000000	0.000000	19.050000	3414860.850000	0.000000	0.000000
0.000000	0.000000	20.400000	3414881.250000	0.000000	0.000000
0.000000	0.000000	19.950000	3414901.200000	0.000000	0.000000
0.000000	0.000000	19.900000	3414921.100000	0.000000	0.000000
0.000000	0.000000	22.850000	3414943.950000	0.000000	0.000000
0.000000	0.000000	17.550000	3414961.500000	0.000000	0.000000
0.000000	0.000000	19.150000	3414980.650000	0.000000	0.000000
0.000000	0.000000	20.600000	3415001.250000	0.000000	17.000000
0.000000	0.000000	19.950000	3415021.200000	0.000000	17.000000
0.000000	0.000000	20.550000	3415041.750000	0.000000	17.000000
0.000000	0.000000	19.950000	3415061.700000	0.000000	17.000000
0.000000	0.000000	19.050000	3415080.750000	0.000000	17.000000
0.000000	0.000000	20.400000	3415101.150000	0.000000	17.000000
0.000000	0.000000	20.350000	3415121.500000	0.000000	17.000000
0.000000	0.000000	20.500000	3415142.000000	0.000000	17.000000
0.000000	0.000000	19.100000	3415161.100000	0.000000	17.000000
0.000000	0.000000	19.900000	3415181.000000	0.000000	17.000000
0.000000	0.000000	20.350000	3415201.350000	0.000000	17.000000
0.000000	0.000000	19.900000	3415221.250000	0.000000	17.000000
0.000000	0.000000	20.300000	3415241.550000	0.000000	17.000000
0.000000	0.000000	19.950000	3415261.500000	0.000000	17.000000
0.000000	0.000000	20.500000	3415282.000000	0.000000	17.000000
0.000000	0.000000	19.850000	3415301.850000	0.000000	17.000000
0.000000	0.000000	19.850000	3415321.700000	0.000000	17.000000
0.000000	0.000000	19.900000	3415341.600000	0.000000	17.000000
0.000000	0.000000	20.300000	3415361.900000	0.000000	17.000000
0.000000	0.000000	19.950000	3415381.850000	0.000000	17.000000
0.000000	0.000000	19.100000	3415400.950000	0.000000	17.000000
0.000000	0.000000	20.300000	3415421.250000	0.000000	17.000000
0.000000	0.000000	19.900000	3415441.150000	0.000000	17.000000
0.000000	0.000000	19.900000	3415461.050000	0.000000	17.000000
0.000000	0.000000	20.500000	3415481.550000	0.000000	17.000000
0.000000	0.000000	20.300000	3415501.850000	0.000000	17.000000
0.000000	0.000000	19.500000	3415521.350000	0.000000	17.000000
0.000000	0.000000	19.750000	3415541.100000	0.000000	17.000000
0.000000	0.000000	20.350000	3415561.450000	0.000000	17.000000
0.000000	0.000000	19.900000	3415581.350000	0.000000	17.000000
0.000000	0.000000	20.350000	3415601.700000	0.000000	17.000000
0.000000	0.000000	19.950000	3415621.650000	0.000000	17.000000
0.000000	0.000000	19.600000	3415641.250000	0.000000	17.000000
0.000000	0.000000	20.000000	3415661.250000	0.000000	17.000000
0.000000	0.000000	20.400000	3415681.650000	0.000000	17.000000
0.000000	0.000000	19.850000	3415701.500000	0.000000	17.000000
0.000000	0.000000	22.050000	3415723.550000	0.000000	17.000000
0.000000	0.000000	17.500000	3415741.050000	0.000000	17.000000
0.000000	0.000000	20.300000	3415761.350000	0.000000	17.000000
0.000000	0.000000	19.850000	3415781.200000	0.000000	17.000000
0.000000	0.000000	20.400000	3415801.600000	0.000000	17.000000
0.000000	0.000000	19.850000	3415821.450000	0.000000	17.000000
0.000000	0.000000	20.450000	3415841.900000	0.000000	17.000000
0.000000	0.000000	19.050000	3415860.950000	0.000000	17.000000
0.000000	0.000000	19.900000	3415880.850000	0.000000	17.000000
0.000000	0.000000	19.950000	3415900.800000	0.000000	17.000000
0.000000	0.000000	20.300000	3415921.100000	0.000000	17.000000
0.000000	0.000000	58.100000	3415979.200000	0.000000	17.000000
0.000000	0.000000	15.550000	3415994.750000	0.000000	17.000000
