PID
Kp	Ki	Kd
0.500000	0.300000	0.000000
SaidaP	SaidaI	SaidaD
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
-8.281226	-0.099375	0.000000
