OffsetCorrenteCH1	OffsetCorrenteCH2	MaxCH1	MaxCH2	LadoControlado	Referencia	Frequencia	Duracao
9.000000	10.000000	17.000000	30.000000	0.000000	1.000000	50.000000	400.000000
ArmAngle	AngAlvo	dtAmost	dtSum	AmpCH1	AmpCH2
1.852379	0.000000	15.850000	3159469.000000	0.000000	0.000000
1.852379	0.000000	19.150000	3159488.150000	0.000000	0.000000
1.852379	0.000000	23.000000	3159511.150000	0.000000	0.000000
1.852379	0.000000	31.950000	3159543.100000	0.000000	0.000000
1.852379	0.000000	2.000000	3159545.100000	0.000000	0.000000
1.852379	0.000000	39.050000	3159584.150000	0.000000	0.000000
1.852379	0.000000	2.000000	3159586.150000	0.000000	0.000000
1.852379	0.000000	17.450000	3159603.600000	0.000000	0.000000
1.852379	0.000000	17.500000	3159621.100000	0.000000	0.000000
1.852379	0.000000	15.050000	3159636.150000	0.000000	0.000000
1.852379	0.000000	19.050000	3159655.200000	0.000000	0.000000
1.852379	0.000000	14.100000	3159669.300000	0.000000	0.000000
1.852379	0.000000	19.750000	3159689.050000	0.000000	0.000000
1.852379	0.000000	14.300000	3159703.350000	0.000000	0.000000
1.852379	0.000000	14.100000	3159717.450000	0.000000	0.000000
1.852379	0.000000	25.400000	3159742.850000	0.000000	0.000000
1.852379	0.000000	2.900000	3159745.750000	0.000000	0.000000
1.852379	0.000000	14.350000	3159760.100000	0.000000	0.000000
1.852379	0.000000	28.700000	3159788.800000	0.000000	0.000000
1.852379	0.000000	2.000000	3159790.800000	0.000000	0.000000
1.852379	0.000000	16.300000	3159807.100000	0.000000	0.000000
1.852379	0.000000	11.600000	3159818.700000	0.000000	0.000000
1.852379	0.000000	13.200000	3159831.900000	0.000000	0.000000
1.852379	0.000000	12.650000	3159844.550000	0.000000	0.000000
1.852379	0.000000	86.200000	3159930.750000	0.000000	0.000000
1.852379	0.000000	3.650000	3159934.400000	0.000000	0.000000
1.852379	0.000000	35.700000	3159970.100000	0.000000	0.000000
1.852379	0.000000	19.050000	3159989.150000	0.000000	0.000000
1.852379	0.000000	29.450000	3160018.600000	0.000000	0.000000
1.852379	0.000000	18.300000	3160036.900000	0.000000	0.000000
1.852379	0.000000	19.550000	3160056.450000	0.000000	0.000000
1.852379	0.000000	24.600000	3160081.050000	0.000000	0.000000
1.852379	0.000000	20.600000	3160101.650000	0.000000	0.000000
1.852379	0.000000	20.400000	3160122.050000	0.000000	0.000000
1.852379	0.000000	25.500000	3160147.550000	0.000000	0.000000
1.852379	0.000000	28.450000	3160176.000000	0.000000	0.000000
1.852379	0.000000	22.150000	3160198.150000	0.000000	0.000000
1.852379	0.000000	21.450000	3160219.600000	0.000000	0.000000
1.852379	0.000000	25.950000	3160245.550000	0.000000	0.000000
1.852379	0.000000	22.400000	3160267.950000	0.000000	0.000000
1.852379	0.000000	21.450000	3160289.400000	0.000000	0.000000
1.852379	0.000000	20.700000	3160310.100000	0.000000	0.000000
1.852379	0.000000	14.850000	3160324.950000	0.000000	0.000000
1.852379	0.000000	29.950000	3160354.900000	0.000000	0.000000
1.852379	0.000000	18.900000	3160373.800000	0.000000	0.000000
1.852379	0.000000	28.800000	3160402.600000	0.000000	0.000000
1.852379	0.000000	19.600000	3160422.200000	0.000000	0.000000
1.852379	0.000000	29.150000	3160451.350000	0.000000	0.000000
1.852379	0.000000	18.300000	3160469.650000	0.000000	0.000000
1.852379	0.000000	30.900000	3160500.550000	0.000000	0.000000
1.852379	0.000000	19.100000	3160519.650000	0.000000	0.000000
1.852379	0.000000	37.100000	3160556.750000	0.000000	0.000000
1.852379	0.000000	19.550000	3160576.300000	0.000000	0.000000
1.852379	0.000000	29.350000	3160605.650000	0.000000	0.000000
1.852379	0.000000	30.850000	3160636.500000	0.000000	0.000000
1.852379	0.000000	23.100000	3160659.600000	0.000000	0.000000
1.852379	0.000000	20.750000	3160680.350000	0.000000	0.000000
1.852379	0.000000	26.250000	3160706.600000	0.000000	0.000000
1.852379	0.000000	20.350000	3160726.950000	0.000000	0.000000
1.852379	0.000000	29.400000	3160756.350000	0.000000	0.000000
1.852379	0.000000	19.950000	3160776.300000	0.000000	0.000000
1.852379	0.000000	37.950000	3160814.250000	0.000000	0.000000
1.852379	0.000000	19.950000	3160834.200000	0.000000	0.000000
1.852379	0.000000	25.500000	3160859.700000	0.000000	0.000000
1.852379	0.000000	19.650000	3160879.350000	0.000000	0.000000
1.852379	0.000000	20.500000	3160899.850000	0.000000	0.000000
1.852379	0.000000	29.500000	3160929.350000	0.000000	0.000000
1.852379	0.000000	20.700000	3160950.050000	0.000000	0.000000
1.852379	0.000000	34.300000	3160984.350000	0.000000	0.000000
1.852379	0.000000	27.100000	3161011.450000	0.000000	0.000000
1.852379	0.000000	19.900000	3161031.350000	0.000000	0.000000
1.852379	0.000000	34.850000	3161066.200000	0.000000	0.000000
1.852379	0.000000	19.900000	3161086.100000	0.000000	0.000000
1.852379	0.000000	31.050000	3161117.150000	0.000000	0.000000
1.852379	0.000000	42.150000	3161159.300000	0.000000	0.000000
1.852379	0.000000	26.200000	3161185.500000	0.000000	0.000000
1.852379	0.000000	19.950000	3161205.450000	0.000000	0.000000
1.852379	0.000000	19.200000	3161224.650000	0.000000	0.000000
1.852379	0.000000	20.650000	3161245.300000	0.000000	0.000000
1.852379	0.000000	18.900000	3161264.200000	0.000000	0.000000
1.852379	0.000000	19.950000	3161284.150000	0.000000	0.000000
1.852379	0.000000	24.750000	3161308.900000	0.000000	0.000000
1.852379	0.000000	27.900000	3161336.800000	0.000000	0.000000
